GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,1B_Name,1B_Id,2B_Name,2B_Id,3B_Name,3B_Id,SS_Name,SS_Id,LF_Name,LF_Id,CF_Name,CF_Id,RF_Name,RF_Id,FHC
197d7303-619e-4e4b-bd3f-ff73083c07c6,82,b9d67090-2d53-11f1-8dae-b3d58bc9f52b,d4848670-6696-49e3-bd74-568095e12e1e,2026-03-31,18:48:24.45,2026-03-31,22:48:24.45,2026-03-31T18:48:24.4594688-04:00,2026-03-31T22:48:24.4594688Z,NCA_BUL,APP_MOU,StrikeCalled,Undefined,NoShift,90.92728,76.13106,137.03099,60.46061,87.14787,-49.9355,151.39813,-12.89957,259.69306,-122.89709,321.56317,0.25648,266.63962,144.80301,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,83,c33b87b0-2d53-11f1-8dae-b3d58bc9f52b,6ccd396e-27da-4fba-ad47-976c9c329438,2026-03-31,18:48:40.21,2026-03-31,22:48:40.21,2026-03-31T18:48:40.2199040-04:00,2026-03-31T22:48:40.2199040Z,NCA_BUL,APP_MOU,StrikeCalled,Undefined,NoShift,90.57011,75.81662,136.4632,61.3947,86.72656,-51.36269,152.70793,-11.62238,259.15984,-122.03162,320.58224,-0.62571,271.3946,146.59533,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,84,cda341c0-2d53-11f1-8dae-b3d58bc9f52b,5a10ebe3-2247-4226-a9ae-5cfebfe9e9fd,2026-03-31,18:48:57.70,2026-03-31,22:48:57.70,2026-03-31T18:48:57.7078272-04:00,2026-03-31T22:48:57.7078272Z,NCA_BUL,APP_MOU,InPlay,Double,NoShift,90.48227,75.54469,136.61114,62.39046,94.89777,-52.27969,152.2426,-11.52426,240.84423,-136.88962,314.34736,-6.92201,275.52415,141.72319,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,85,eaf227f0-2d53-11f1-8dae-b3d58bc9f52b,1ee0effa-7d64-4c33-be80-a970cb75be69,2026-03-31,18:49:46.87,2026-03-31,22:49:46.87,2026-03-31T18:49:46.8738560-04:00,2026-03-31T22:49:46.8738560Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,87.95349,71.84814,133.24569,57.38788,71.90462,-45.42983,146.05495,-10.5255,260.38193,-134.91132,330.72661,-4.88614,271.09008,140.10269,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,86,fa8965c0-2d53-11f1-8dae-b3d58bc9f52b,fd59a83d-535a-4361-9bce-84d8203ef8ef,2026-03-31,18:50:13.01,2026-03-31,22:50:13.01,2026-03-31T18:50:13.0189824-04:00,2026-03-31T22:50:13.0189824Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,90.24687,74.3767,132.4927,60.37493,74.19117,-49.64298,146.90405,-6.51604,260.32397,-130.38534,340.21071,-3.46833,273.16782,140.58177,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,87,05773fc0-2d54-11f1-8dae-b3d58bc9f52b,dd84b5c4-4f40-47ec-a402-adaa567ebcbf,2026-03-31,18:50:31.35,2026-03-31,22:50:31.35,2026-03-31T18:50:31.3508352-04:00,2026-03-31T22:50:31.3508352Z,NCA_BUL,APP_MOU,FoulBallNotFieldable,Undefined,NoShift,90.43283,74.36839,133.127,61.39505,75.1251,-48.65679,146.69049,-7.75893,260.64692,-128.96508,336.15274,-1.57446,268.96582,139.58883,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,88,180a0a50-2d54-11f1-8dae-b3d58bc9f52b,a90f737d-3830-4b90-ad4e-7601df8e3a16,2026-03-31,18:51:02.51,2026-03-31,22:51:02.51,2026-03-31T18:51:02.5104384-04:00,2026-03-31T22:51:02.5104384Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,91.57458,77.15397,131.66419,60.06826,74.79851,-47.92949,148.44188,-9.82093,250.06675,-130.46478,325.69669,-6.83007,272.54273,140.3265,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,89,25326b00-2d54-11f1-8dae-b3d58bc9f52b,92de4879-844c-4097-b366-617028133317,2026-03-31,18:51:24.60,2026-03-31,22:51:24.60,2026-03-31T18:51:24.6069760-04:00,2026-03-31T22:51:24.6069760Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,91.60763,77.54658,132.99081,61.90304,82.68125,-51.26181,148.11684,-5.95052,257.61866,-133.04996,327.52703,-6.732,276.32672,141.72677,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,90,3c8afb00-2d54-11f1-8dae-b3d58bc9f52b,a7848a22-a719-4300-b860-76a13134efa8,2026-03-31,18:52:03.68,2026-03-31,22:52:03.68,2026-03-31T18:52:03.6872192-04:00,2026-03-31T22:52:03.6872192Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,86.3395,53.75578,135.53679,21.89288,71.80288,-51.038,136.04874,-29.97366,273.36051,-125.16372,326.10132,13.93918,274.07561,145.08989,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,91,508da940-2d54-11f1-8dae-b3d58bc9f52b,287aeb1c-62a6-4434-9d40-2611b77f57b4,2026-03-31,18:52:37.29,2026-03-31,22:52:37.29,2026-03-31T18:52:37.2904960-04:00,2026-03-31T22:52:37.2904960Z,NCA_BUL,APP_MOU,StrikeCalled,Undefined,NoShift,75.34394,49.91702,139.60931,45.08967,74.72621,-50.21968,137.41999,-36.81814,272.65327,-124.81501,326.20029,9.95463,274.16412,144.6348,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,92,5be25b60-2d54-11f1-8dae-b3d58bc9f52b,258b8ae1-447d-44b4-ae8a-1bda0394f6ba,2026-03-31,18:52:56.33,2026-03-31,22:52:56.33,2026-03-31T18:52:56.3340288-04:00,2026-03-31T22:52:56.3340288Z,NCA_BUL,APP_MOU,StrikeCalled,Undefined,NoShift,75.72405,50.58461,138.87932,47.40434,74.3977,-50.81499,135.90094,-36.22366,274.23378,-122.97526,326.78361,11.0084,269.4901,143.52737,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,93,67608e80-2d54-11f1-8dae-b3d58bc9f52b,66064e68-a330-440a-9df4-04550183771e,2026-03-31,18:53:15.56,2026-03-31,22:53:15.56,2026-03-31T18:53:15.5690496-04:00,2026-03-31T22:53:15.5690496Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,76.51317,50.84124,139.41819,47.94593,85.85645,-62.1084,136.90562,-37.33598,277.12182,-119.06897,327.63527,15.01689,258.45971,146.86208,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,94,75be61f0-2d54-11f1-8dae-b3d58bc9f52b,05678cf2-3c6e-44f9-b5a6-09212ce840e1,2026-03-31,18:53:39.74,2026-03-31,22:53:39.74,2026-03-31T18:53:39.7410816-04:00,2026-03-31T22:53:39.7410816Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,75.96678,50.19859,139.35669,48.4158,77.76946,-54.64927,137.8977,-35.79164,273.35373,-120.44507,309.77849,14.57273,262.87714,148.2315,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,95,83a18720-2d54-11f1-8dae-b3d58bc9f52b,faaa51a1-7521-4b4b-801e-dbfc6c7558e6,2026-03-31,18:54:02.95,2026-03-31,22:54:02.95,2026-03-31T18:54:02.9513216-04:00,2026-03-31T22:54:02.9513216Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,75.36186,49.99015,138.92024,49.18944,78.18493,-54.31087,137.16096,-35.89729,271.83321,-120.85781,315.61895,13.98836,255.13377,144.48711,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,96,b85188d0-2d54-11f1-8dae-b3d58bc9f52b,67fc2af1-1aa4-4b08-aaa9-ce5b3e111f49,2026-03-31,18:55:31.42,2026-03-31,22:55:31.42,2026-03-31T18:55:31.4234880-04:00,2026-03-31T22:55:31.4234880Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,72.80228,48.3185,140.02904,28.59801,74.73966,-51.15124,138.02673,-30.70868,272.41981,-125.44668,316.14372,0.60578,270.13291,142.13104,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,97,c2ad8310-2d54-11f1-8dae-b3d58bc9f52b,2a00ae1a-b2bc-44ce-b7af-17a7d6851a6f,2026-03-31,18:55:48.79,2026-03-31,22:55:48.79,2026-03-31T18:55:48.7905280-04:00,2026-03-31T22:55:48.7905280Z,NCA_BUL,APP_MOU,StrikeCalled,Undefined,NoShift,73.47215,48.37607,137.86485,30.05618,74.80918,-51.2332,137.31585,-30.37496,268.15,-128.09229,313.46025,-0.30652,271.07107,140.93193,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,98,ccec5860-2d54-11f1-8dae-b3d58bc9f52b,c16c4ea4-0cb9-4779-9bbd-69c7b7cfadf8,2026-03-31,18:56:05.94,2026-03-31,22:56:05.94,2026-03-31T18:56:05.9403776-04:00,2026-03-31T22:56:05.9403776Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,73.42093,48.4906,139.068,29.35351,76.23094,-51.51765,135.48353,-29.96522,268.32756,-128.38977,314.59229,-1.15777,270.54527,141.40397,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,99,d9a8fef0-2d54-11f1-8dae-b3d58bc9f52b,3a3e5b4e-bb0a-4908-a9f1-a00b613de86f,2026-03-31,18:56:27.35,2026-03-31,22:56:27.35,2026-03-31T18:56:27.3524736-04:00,2026-03-31T22:56:27.3524736Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,73.403,48.37535,139.03888,29.84022,78.4113,-53.9679,136.12874,-30.27958,264.82348,-128.43628,320.17387,0.152,271.46935,141.77667,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,100,e6ef47e0-2d54-11f1-8dae-b3d58bc9f52b,388375ff-e726-4744-acc9-edf22de3589e,2026-03-31,18:56:49.65,2026-03-31,22:56:49.65,2026-03-31T18:56:49.6547328-04:00,2026-03-31T22:56:49.6547328Z,NCA_BUL,APP_MOU,StrikeCalled,Undefined,NoShift,73.30046,48.28791,141.00632,31.11863,75.50512,-51.92352,136.69636,-30.54936,268.57179,-134.25228,313.90673,-0.56987,269.38141,140.1826,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,101,f6235710-2d54-11f1-8dae-b3d58bc9f52b,9ea599ed-dd60-4670-b6a6-8c16895b6205,2026-03-31,18:57:15.17,2026-03-31,22:57:15.17,2026-03-31T18:57:15.1766016-04:00,2026-03-31T22:57:15.1766016Z,NCA_BUL,APP_MOU,FoulBallNotFieldable,Undefined,NoShift,73.5459,48.22331,136.40466,28.62184,74.34981,-50.66577,136.57358,-30.55536,267.02542,-134.50506,311.69671,0.1978,261.64335,143.59075,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,102,0462cd10-2d55-11f1-8dae-b3d58bc9f52b,0d2160d4-f531-4ed7-84e4-4d75fa1598ac,2026-03-31,18:57:39.03,2026-03-31,22:57:39.03,2026-03-31T18:57:39.0322688-04:00,2026-03-31T22:57:39.0322688Z,NCA_BUL,APP_MOU,InPlay,Double,NoShift,74.31509,48.69524,136.7986,30.57518,76.20737,-52.76327,136.67495,-30.40954,262.03135,-132.39467,320.9741,-0.94452,258.26733,143.05171,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,103,282e7780-2d55-11f1-8dae-b3d58bc9f52b,b7b635e3-c8cf-45cc-a62b-5580878577c5,2026-03-31,18:58:39.02,2026-03-31,22:58:39.02,2026-03-31T18:58:39.0239232-04:00,2026-03-31T22:58:39.0239232Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,74.92378,50.87075,142.3031,37.44212,78.95885,-48.81293,134.97895,-37.7502,264.88362,-123.52923,313.45452,9.26697,264.33459,143.51898,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,104,33743580-2d55-11f1-8dae-b3d58bc9f52b,9acd221d-6388-4db6-9a6e-8d498e3f4395,2026-03-31,18:58:57.96,2026-03-31,22:58:57.96,2026-03-31T18:58:57.9631104-04:00,2026-03-31T22:58:57.9631104Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,75.14824,50.84046,141.5106,35.40149,80.59529,-51.82918,135.16904,-38.65812,260.51178,-123.88308,311.1787,8.1102,264.02644,143.09319,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,105,4da009c0-2d55-11f1-8dae-b3d58bc9f52b,59e9db87-66e0-452a-9658-b3cc581e37b5,2026-03-31,18:59:41.86,2026-03-31,22:59:41.86,2026-03-31T18:59:41.8667520-04:00,2026-03-31T22:59:41.8667520Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,74.19318,50.28858,144.1316,31.08338,74.30508,-49.02016,138.04222,-36.98772,260.86701,-124.76747,311.6058,13.09148,264.7409,143.1204,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,106,5a49c490-2d55-11f1-8dae-b3d58bc9f52b,326b8e23-6895-48ec-b448-a06f11c1e041,2026-03-31,19:00:03.17,2026-03-31,23:00:03.17,2026-03-31T19:00:03.1718912-04:00,2026-03-31T23:00:03.1718912Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,73.21873,49.64063,142.82502,30.54774,72.97146,-48.36671,138.08083,-34.8969,263.13919,-126.15755,314.26259,11.88375,266.95731,143.6619,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,107,d1c31850-2d55-11f1-8dae-b3d58bc9f52b,1b27e222-1f3a-43de-9af2-4e04a30a21cb,2026-03-31,19:03:23.57,2026-03-31,23:03:23.57,2026-03-31T19:03:23.5792896-04:00,2026-03-31T23:03:23.5792896Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,73.16461,48.91823,139.85746,31.12398,72.28721,-49.76199,137.33451,-30.12564,266.55138,-120.41183,318.46373,-0.08931,277.24086,144.16496,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,108,da36f1a0-2d55-11f1-8dae-b3d58bc9f52b,76fc07d8-f705-4af9-ae33-8117f4bf100f,2026-03-31,19:03:37.76,2026-03-31,23:03:37.76,2026-03-31T19:03:37.7644032-04:00,2026-03-31T23:03:37.7644032Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,72.64218,48.55059,135.60374,31.30263,72.61117,-48.7983,136.29241,-30.38915,265.72302,-122.65351,307.29916,-0.4606,273.8253,142.83734,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,109,eb85f190-2d55-11f1-8dae-b3d58bc9f52b,e7b32b8d-5ff8-46a1-898d-5f18b3e31536,2026-03-31,19:04:06.79,2026-03-31,23:04:06.79,2026-03-31T19:04:06.7920896-04:00,2026-03-31T23:04:06.7920896Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,73.66719,49.69746,137.11689,28.63747,72.00446,-48.84833,135.67077,-31.03115,268.32297,-124.95244,306.13598,-0.17684,272.85765,142.8816,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,110,f5b25050-2d55-11f1-8dae-b3d58bc9f52b,ccdcfb70-88fd-49ef-af53-aa0909868c32,2026-03-31,19:04:23.86,2026-03-31,23:04:23.86,2026-03-31T19:04:23.8664192-04:00,2026-03-31T23:04:23.8664192Z,NCA_BUL,APP_MOU,StrikeCalled,Undefined,NoShift,72.92913,49.96137,137.00374,30.48724,71.3594,-48.5251,136.25681,-31.36417,267.76392,-125.09434,310.1713,0.51431,269.0537,141.71648,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,111,fffa9b80-2d55-11f1-8dae-b3d58bc9f52b,3a9d8809-b63a-4e16-b8a2-b1c89ddffdfc,2026-03-31,19:04:41.15,2026-03-31,23:04:41.15,2026-03-31T19:04:41.1515392-04:00,2026-03-31T23:04:41.1515392Z,NCA_BUL,APP_MOU,StrikeCalled,Undefined,NoShift,72.76456,49.80324,136.27473,29.98007,69.60965,-48.30455,137.50785,-30.62062,263.73261,-125.11789,303.64987,-1.29123,269.21911,142.20582,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,112,15df9e50-2d56-11f1-8dae-b3d58bc9f52b,c8a584e4-19d2-4015-b578-2bb1515cb438,2026-03-31,19:05:17.79,2026-03-31,23:05:17.79,2026-03-31T19:05:17.7931264-04:00,2026-03-31T23:05:17.7931264Z,NCA_BUL,APP_MOU,StrikeSwinging,Undefined,NoShift,72.46347,50.70417,137.27885,32.15345,72.53795,-50.13981,136.61014,-30.5157,272.91722,-120.30056,302.44521,9.97902,259.90531,146.42378,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,113,29042190-2d56-11f1-8dae-b3d58bc9f52b,dd01d00a-bef0-4fac-810d-45d8164bf87e,2026-03-31,19:05:49.93,2026-03-31,23:05:49.93,2026-03-31T19:05:49.9339264-04:00,2026-03-31T23:05:49.9339264Z,NCA_BUL,APP_MOU,StrikeCalled,Undefined,NoShift,91.59179,63.17056,143.8367,29.9504,87.15325,-70.84046,137.8137,-33.32055,278.3785,-135.10108,339.59185,-0.91191,270.00809,142.47471,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,114,330d67f0-2d56-11f1-8dae-b3d58bc9f52b,4aefa247-da5e-4412-b23a-0989fe6f6bcf,2026-03-31,19:06:06.80,2026-03-31,23:06:06.80,2026-03-31T19:06:06.8044288-04:00,2026-03-31T23:06:06.8044288Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,91.64234,63.28355,145.28773,29.87499,87.22978,-69.26266,138.2285,-32.94225,279.6971,-136.67461,335.30261,0.27181,268.91261,142.58583,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,115,3db86c90-2d56-11f1-8dae-b3d58bc9f52b,64e4d3c2-6856-41e9-93de-b5d06d921311,2026-03-31,19:06:24.69,2026-03-31,23:06:24.69,2026-03-31T19:06:24.6982656-04:00,2026-03-31T23:06:24.6982656Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,91.53647,63.15735,146.91088,29.47117,85.65383,-70.64181,138.451,-33.44768,276.10317,-135.19471,337.5966,-0.53352,266.58712,142.30812,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,116,4a8b0c20-2d56-11f1-8dae-b3d58bc9f52b,9ba14dc5-ab48-4967-9ed7-d88b82cf7744,2026-03-31,19:06:46.22,2026-03-31,23:06:46.22,2026-03-31T19:06:46.2269952-04:00,2026-03-31T23:06:46.2269952Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,90.95467,62.45977,147.86891,29.08864,87.09923,-71.47581,138.07606,-33.599,275.09666,-134.06077,336.0725,-0.41457,263.59678,139.8108,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,117,55828310-2d56-11f1-8dae-b3d58bc9f52b,d530b424-b0b7-468a-aa8e-65551702c805,2026-03-31,19:07:04.64,2026-03-31,23:07:04.64,2026-03-31T19:07:04.6437888-04:00,2026-03-31T23:07:04.6437888Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,91.48446,63.06711,148.16856,28.93544,87.74374,-71.22456,138.57414,-32.31435,270.6826,-131.82534,328.94625,0.75107,268.54755,141.19078,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,118,6b45ac60-2d5e-11f1-8dae-b3d58bc9f52b,2b94da0d-3bfa-43c8-8644-bd7b8bccb110,2026-03-31,20:04:57.07,2026-04-01,00:04:57.07,2026-03-31T20:04:57.0722816-04:00,2026-04-01T00:04:57.0722816Z,NCA_BUL,APP_MOU,FoulBallNotFieldable,Undefined,NoShift,94.20529,80.69311,130.50622,61.32066,86.22166,-48.53487,147.93068,-20.08875,257.85989,-124.85548,306.36965,-7.90298,283.45914,146.92622,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
